chulseok,grade,difficulty,load,achievement,proff,className,sem,classtype
4.2,3.5,3.3,3.6,3.3,김석기 교수님,전기회로Ⅱ,2017-2학기,전공필수
1.7,3.9,4.2,4.1,3.9,김규태 교수님,전자기학,2017-2학기,전공필수
4.9,3.4,3.3,3.2,2.7,김문일 교수님,전자기학,2017-2학기,전공필수
2.9,3.2,3.6,3.7,3.9,전상근 교수님,전자기학(영강),2017-2학기,전공필수
3.4,3.5,3.7,3.8,4.0,이재성 교수님,전자기학(영강),2017-2학기,전공필수
2.3,3.5,3.0,3.1,2.1,전완종 교수님,전자기학,2017-2학기,전공필수
1.4,3.6,4.1,4.0,3.9,김황남 교수님,데이터구조및알고리즘,2017-2학기,전공필수
1.2,3.1,3.7,3.7,3.6,김종국 교수님,데이터구조및알고리즘(영강),2017-2학기,전공필수
1.2,3.2,2.8,3.1,3.5,정창성 교수님,데이터구조및알고리즘,2017-2학기,전공필수
4.3,3.7,3.0,3.5,3.3,박진우 교수님,디지털시스템실험,2017-2학기,전공필수
3.9,3.1,4.1,3.9,3.9,김선욱 교수님,디지털시스템실험,2017-2학기,전공필수
4.6,4.4,3.3,3.4,3.4,김종국 교수님,디지털시스템실험,2017-2학기,전공필수
4.5,4.1,4.0,3.9,4.4,이상현 교수님,디지털시스템실험,2017-2학기,전공필수
5.0,4.0,3.5,3.0,3.3,김문일 교수님,디지털시스템실험,2017-2학기,전공필수
4.4,4.1,3.5,3.0,3.3,엄두섭 교수님,디지털시스템실험,2017-2학기,전공필수
3.8,4.2,4.0,4.0,3.9,김창수 교수님,디지털시스템실험,2017-2학기,전공필수
5.0,3.5,3.7,3.7,3.8,백상헌 교수님,디지털시스템실험(영강),2017-2학기,전공필수
4.7,3.5,3.4,3.7,3.0,이철진 교수님,물성전자공학,2017-2학기,전공필수
1.2,3.4,3.5,3.9,3.5,김상식 교수님,물성전자공학,2017-2학기,전공필수
2.2,4.2,3.1,3.0,4.2,김수진 교수님,물성전자공학(영강),2017-2학기,전공필수
1.8,4.8,2.0,2.1,2.8,Beelee Chua 교수님,물성전자공학(영강),2017-2학기,전공필수
2.6,3.6,3.6,3.5,3.6,윤태웅 교수님,공학수학Ⅱ,2017-2학기,전공필수
1.2,4.6,2.9,2.7,3.0,이상현 교수님,공학수학Ⅱ(영강),2017-2학기,전공필수
1.7,3.6,3.0,3.3,3.6,김창수 교수님,공학수학Ⅱ,2017-2학기,전공필수
4.3,3.3,3.5,3.3,3.9,김미정 교수님,공학수학Ⅱ,2017-2학기,전공필수
1.8,3.1,3.0,3.3,4.2,허준 교수님,공학수학Ⅱ,2017-2학기,전공필수
4.7,3.2,3.7,4.0,3.6,김철우 교수님,전자회로Ⅱ,2017-2학기,전공필수
2.6,3.5,3.9,4.1,3.9,이재성 교수님,전자회로Ⅱ(영강),2017-2학기,전공필수
2.9,2.9,3.2,3.5,4.1,김용신 교수님,전자회로Ⅱ(영강),2017-2학기,전공필수
1.9,3.9,3.5,3.5,3.8,이형민 교수님,전자회로Ⅱ(영강),2017-2학기,전공필수
4.3,4.3,3.0,3.7,4.3,이철진 교수님,전자회로설계및실험II,2017-2학기,전공필수
3.5,4.0,3.0,2.5,3.5,김태근 교수님,전자회로설계및실험II,2017-2학기,전공필수
5.0,4.2,2.3,1.7,2.3,문병무 교수님,전자회로설계및실험II,2017-2학기,전공필수
3.8,3.2,2.6,3.2,3.6,이재성 교수님,전자회로설계및실험II,2017-2학기,전공필수
4.5,3.3,3.8,2.8,2.5,전상근 교수님,전자회로설계및실험II,2017-2학기,전공필수
3.0,4.0,4.0,4.0,4.3,이형민 교수님,전자회로설계및실험II,2017-2학기,전공필수
3.0,3.4,3.3,3.0,3.3,김용신 교수님,전자회로설계및실험II(영강),2017-2학기,전공필수
2.5,3.4,3.0,3.5,3.2,박진우 교수님,데이터네트워크,2017-2학기,전공선택
2.2,3.3,2.9,3.3,3.1,백상헌 교수님,데이터네트워크,2017-2학기,전공선택
2.6,3.2,4.4,4.2,3.8,강충구 교수님,통신시스템Ⅱ,2017-2학기,전공선택
4.6,3.8,4.5,4.0,4.1,김운경 교수님,통신시스템Ⅱ,2017-2학기,전공선택
2.7,3.2,3.7,3.7,4.2,이인규 교수님,통신시스템Ⅱ,2017-2학기,전공선택
1.2,3.6,3.2,3.1,3.9,유현용 교수님,반도체공학Ⅱ(영강),2017-2학기,전공선택
4.4,3.4,4.2,4.2,4.6,최린 교수님,운영체제,2017-2학기,전공선택
1.3,3.3,2.5,2.8,3.5,이병준 교수님,전력공학Ⅱ,2017-2학기,전공선택
4.7,3.4,3.4,3.3,2.5,유지윤 교수님,전기기기Ⅰ,2017-2학기,전공선택
1.3,3.5,2.3,2.2,3.2,고성제 교수님,디지털신호처리,2017-2학기,전공선택
2.3,3.5,4.0,4.0,3.1,설상훈 교수님,디지털신호처리,2017-2학기,전공선택
4.7,4.8,3.9,3.9,3.8,안춘기 교수님,제어공학(영강),2017-2학기,전공선택
1.0,3.0,2.8,3.0,2.4,강충구 교수님,종합설계Ⅱ,2017-2학기,전공필수
1.6,4.1,2.7,2.9,3.3,엄두섭 교수님,종합설계Ⅱ,2017-2학기,전공필수
3.7,3.7,2.3,2.7,3.7,강철희 교수님,엔지니어의리더쉽,2017-2학기,전공선택
1.3,4.3,2.3,2.3,4.3,김상식 교수님,정보기억소자,2017-2학기,전공선택
4.2,4.0,2.5,2.5,3.7,주병권 교수님,정보디스플레이,2017-2학기,전공선택
2.0,4.0,4.0,3.0,3.0,김종옥 교수님,멀티미디어신호처리,2017-2학기,전공선택
4.8,4.0,2.1,2.5,2.6,문병무 교수님,전자신소재공학,2017-2학기,전공선택
2.2,4.2,2.9,2.3,2.8,Beelee Chua 교수님,기초양자전자공학(영강),2017-2학기,전공선택
3.7,3.3,3.7,4.5,3.8,석준희 교수님,인터넷프로그래밍(영강) Flipped Class,2017-2학기,전공선택
2.6,3.5,2.8,3.0,4.1,주성관 교수님,에너지관리시스템,2017-2학기,전공선택
5.0,3.0,2.5,2.0,4.0,유지윤 교수님,전동기제어,2017-2학기,전공선택
4.3,4.0,2.7,2.5,3.0,고한석 교수님,패턴인식(영강),2017-2학기,전공선택
2.6,3.1,2.7,2.7,3.7,도락주 교수님,로봇공학개론,2017-2학기,전공선택
3.0,3.4,3.6,4.6,3.8,박종선 교수님,디지털집적회로(영강),2017-2학기,전공선택
4.9,3.6,4.1,4.2,3.7,최항석 교수님,공업수학II(영강),2017-2학기,전공필수
3.2,3.8,4.6,3.8,2.1,최항 교수님,공업수학II (담당교수 개강 전 공지),2017-2학기,전공필수
4.9,3.5,3.5,4.3,4.3,최항석 교수님,토질역학,2017-2학기,전공선택
4.9,3.4,3.9,4.0,3.0,이재상 교수님,환경공학I(영강),2017-2학기,전공선택
3.6,3.9,3.1,2.5,3.5,주영규 교수님,구조역학I(영강),2017-2학기,전공선택
1.3,3.1,2.6,3.7,4.0,백경록 교수님,하천공학및실험(영강),2017-2학기,전공선택
4.5,2.0,3.0,2.0,2.0,한상윤 교수님,재료역학실험,2017-2학기,전공선택
4.9,3.3,3.4,3.7,4.1,한상윤 교수님,재료역학,2017-2학기,전공선택
5.0,3.8,3.6,3.6,3.5,이종구 교수님,재료개론(영강),2017-2학기,전공선택
3.0,3.5,2.8,2.8,4.5,박창희 교수님,건축설계I,2017-2학기,전공선택
4.5,3.5,3.3,3.3,4.0,기현철 교수님,건축설계I (담당교수:기현철),2017-2학기,전공선택
4.7,3.6,2.9,3.3,3.0,노준홍 교수님,신재생에너지기초(영강),2017-2학기,전공선택
5.0,4.0,3.5,3.5,4.0,김중훈 교수님,수자원전산해석 (전산실:신공학관B113),2017-2학기,전공선택
3.8,3.8,3.6,4.2,3.8,이우진 교수님,기초공학,2017-2학기,전공선택
3.1,4.1,3.6,4.3,3.9,이종섭 교수님,기초공학(영강),2017-2학기,전공선택
4.0,3.8,3.3,3.3,3.8,공정식 교수님,구조역학II(영강),2017-2학기,전공선택
1.2,3.6,3.8,3.6,3.1,지광습 교수님,수치해석(영강) (전산실:신공학관B113),2017-2학기,전공필수
1.3,3.8,2.5,4.8,3.8,이우진 교수님,SOC시공,2017-2학기,전공선택
1.4,4.3,2.9,2.8,3.2,유철상 교수님,건설공학의통계적해석 (전산실:신공학관B109),2017-2학기,전공선택
2.0,3.6,2.7,3.0,4.0,이학은 교수님,기본구조동역학,2017-2학기,전공선택
2.9,4.1,4.5,4.5,4.5,윤영수 교수님,철근콘크리트구조설계Ⅱ,2017-2학기,전공선택
4.8,4.0,3.3,3.8,4.0,김동완 교수님,응용에너지공학(영강),2017-2학기,전공선택
4.2,3.8,4.3,3.7,3.8,손상영 교수님,해안및항만공학(영강),2017-2학기,전공선택
2.5,4.2,3.9,3.9,3.9,지광습 교수님,응용재료역학 (담당교수:전낙현),2017-2학기,전공선택
4.0,3.3,3.3,3.0,4.3,이종구 교수님,첨단건설재료및실험,2017-2학기,전공선택
4.9,3.5,3.5,3.9,3.9,강승모 교수님,교통공학(영강),2017-2학기,전공선택
4.6,4.3,2.0,2.0,3.7,김지상 교수님,강구조설계Ⅱ,2017-2학기,전공선택
4.9,4.1,3.1,3.2,3.7,조훈희 교수님,건설관리론(영강),2017-2학기,전공선택
4.3,4.0,2.4,2.4,3.1,임현수 교수님,방재및피난공학,2017-2학기,전공선택
3.4,4.2,3.0,2.8,4.4,전문태 교수님,건축설계III (담당교수:전문태),2017-2학기,전공선택
4.6,3.4,4.0,4.0,3.8,이종섭 교수님,암반역학,2017-2학기,전공선택
3.6,3.4,4.4,4.1,3.0,유철상 교수님,수자원시설물설계 (전산실:신공학관B109),2017-2학기,전공선택
5.0,3.0,5.0,5.0,3.0,박희등 교수님,환경시스템설계및관리(영강),2017-2학기,전공선택
3.0,4.5,4.5,3.0,4.5,최항 교수님,건축구조실험및실습,2017-2학기,전공선택
3.0,4.5,3.5,4.0,4.5,"지광습,이종섭주영규 교수님",건설종합설계Ⅱ (사회인프라 전공),2017-2학기,전공필수
3.0,4.0,3.5,3.0,2.5,"이종구,조훈희강승모 교수님",건설종합설계Ⅱ (건설시스템경영및관리 전공),2017-2학기,전공필수
3.7,3.0,4.3,5.0,5.0,"백경록,박희등김동완,노준홍 교수님",건설종합설계Ⅱ (물과환경 전공),2017-2학기,전공필수
5.0,3.9,2.3,2.7,4.3,손상혁 교수님,건축경제,2017-2학기,전공선택
4.3,4.3,1.4,1.4,2.1,이명도 교수님,리모델링및자산관리,2017-2학기,전공선택
3.3,2.3,2.7,2.7,3.0,"김자영,명재범 교수님",건축설계Ⅱ(영강) 제2공학관 548,2017-2학기,전공필수
4.0,4.0,4.0,5.0,5.0,"이은정,서민범 교수님",건축설계Ⅱ(영강) 제2공학관 525,2017-2학기,전공필수
5.0,4.0,4.0,5.0,5.0,"Fabio Dacarro,홍석규 교수님",건축설계Ⅱ(영강) 제2공학관 534,2017-2학기,전공필수
5.0,5.0,2.0,5.0,5.0,"Santiago-Porras Alvarez,김세진 교수님",건축설계Ⅱ(영강) 제2공학관 531A,2017-2학기,전공필수
1.7,3.3,3.3,3.3,4.0,"맹희재,양미란 교수님",건축설계Ⅱ(영강) 제2공학관 532,2017-2학기,전공필수
3.1,3.5,3.4,3.5,2.9,음성우 교수님,건축구조역학,2017-2학기,전공필수
5.0,3.3,4.0,4.6,4.6,Santiago-Porras Alvarez 교수님,건축재료학(영강),2017-2학기,전공필수
5.0,2.2,2.7,3.2,2.7,강경연 교수님,건축시설계획,2017-2학기,전공선택
4.7,4.3,3.3,3.3,4.5,박은주 교수님,표현기법(영강),2017-2학기,전공필수
3.0,4.0,3.5,3.5,3.5,임경희 교수님,표현기법,2017-2학기,전공필수
5.0,4.0,2.0,2.7,4.3,심재명 교수님,표현기법,2017-2학기,전공필수
5.0,3.1,3.3,3.7,2.9,이경훈 교수님,건축프로그래밍,2017-2학기,전공필수
3.1,3.8,3.4,3.8,4.4,김현섭 교수님,근대건축사,2017-2학기,전공필수
4.9,2.9,3.8,4.6,2.8,황용연 교수님,건축법및제도,2017-2학기,전공필수
4.0,4.3,5.0,5.0,4.8,"이은정,이해원 교수님",건축설계Ⅳ(캡스톤디자인)(영강) 제2공학관 525,2017-2학기,전공필수
4.3,4.7,3.3,4.0,4.7,"고광석,홍태선 교수님",건축설계Ⅳ(캡스톤디자인) 제2공학관 551,2017-2학기,전공필수
4.0,3.3,4.3,4.3,4.3,"Fabio Dacarro,송률 교수님",건축설계Ⅳ(캡스톤디자인)(영강) 제2공학관 547B,2017-2학기,전공필수
3.0,3.0,4.5,4.5,3.5,"노석준,김영재 교수님",건축설계Ⅳ(캡스톤디자인)(영강) 제2공학관 547A,2017-2학기,전공필수
3.0,2.0,4.0,4.3,4.3,"안상현,곽희정 교수님",건축설계Ⅳ(캡스톤디자인)(영강) 제2공학관 545,2017-2학기,전공필수
4.0,4.3,3.3,3.1,3.9,"김세용,김동현 교수님",단지계획,2017-2학기,전공필수
4.4,3.5,3.4,3.6,4.8,류성룡 교수님,한국건축사,2017-2학기,전공필수
5.0,4.0,3.3,3.5,3.3,김강수 교수님,건축설비시스템,2017-2학기,전공필수
5.0,4.0,3.5,4.0,3.5,김성식 교수님,건축설비시스템,2017-2학기,전공필수
3.6,3.6,2.8,3.2,2.4,김자영 교수님,인테리어계획론(영강),2017-2학기,전공선택
5.0,2.0,1.0,3.0,3.0,"여영호,홍근표 교수님",건축설계Ⅵ(캡스톤디자인) 제2공학관 535,2017-2학기,전공필수
4.0,3.0,3.5,3.5,4.0,"Daniel Oh,Carolina Cugat Garci⋯ 교수님",건축설계Ⅵ(캡스톤디자인)(영강) 제2공학관 543,2017-2학기,전공필수
4.0,3.0,3.0,2.0,3.0,"김자영,양웅 교수님",건축설계Ⅷ(캡스톤디자인)(영강) 제2공학관 536,2017-2학기,전공필수
4.5,4.0,3.0,3.0,3.0,"홍택,이재우 교수님",건축설계Ⅷ(캡스톤디자인)(영강) 제2공학관 541,2017-2학기,전공필수
4.8,3.4,3.7,4.0,3.7,이지원 교수님,생명공학,2017-2학기,전공필수
1.5,3.7,4.5,4.3,4.5,김종엽 교수님,유체역학,2017-2학기,전공필수
4.8,4.3,3.6,3.7,4.1,봉기완 교수님,유체역학(영강),2017-2학기,전공필수
4.7,3.2,3.2,2.9,4.0,정현욱 교수님,공업수학II,2017-2학기,전공선택
1.9,2.9,3.7,3.7,3.0,조진한 교수님,화공생명공학입문(영강),2017-2학기,전공필수
4.2,3.8,3.9,4.3,4.2,방준하 교수님,화공열역학,2017-2학기,전공필수
3.4,4.3,3.6,3.7,4.1,이정현 교수님,화공열역학(영강),2017-2학기,전공필수
2.5,4.1,3.4,3.9,3.6,오민규 교수님,유기화학Ⅱ,2017-2학기,전공선택
1.0,4.1,4.4,4.3,4.4,김종엽 교수님,열및물질전달 신공학관 B104호에서 진행,2017-2학기,전공필수
3.9,1.8,4.6,4.3,1.2,임상혁 교수님,열및물질전달(영강),2017-2학기,전공필수
5.0,4.0,3.5,3.8,4.6,이기봉 교수님,분리공정(영강),2017-2학기,전공선택
4.2,3.2,3.2,3.6,3.8,하정숙 교수님,양자및표면화학,2017-2학기,전공선택
5.0,4.0,4.5,4.7,4.6,양대륙 교수님,공정제어,2017-2학기,전공선택
4.7,3.9,3.2,3.7,2.2,김승욱 교수님,생물공정공학(영강) 신공학관B102호,2017-2학기,전공선택
5.0,3.2,3.9,4.3,4.2,송광호 교수님,촉매반응공학(영강),2017-2학기,전공선택
5.0,3.2,3.4,3.2,2.8,이지원 교수님,화공생명공학실험Ⅰ,2017-2학기,전공필수
4.3,3.8,2.8,2.8,3.3,봉기완 교수님,화공생명공학실험Ⅰ(영강),2017-2학기,전공필수
3.4,3.5,2.4,3.3,3.6,김지현 교수님,에너지공학,2017-2학기,전공선택
4.9,2.9,3.6,3.6,2.3,박일재 교수님,공정및제품설계 (목7-9) 전산실과 일반강의실 번갈아 가며 수업예정,2017-2학기,전공선택
5.0,4.0,3.0,3.0,5.0,안동준 교수님,나노화학공학,2017-2학기,전공선택
2.7,3.6,2.5,2.9,3.3,김우년 교수님,고분자물성,2017-2학기,전공선택
5.0,4.0,3.0,2.0,3.0,송광호 교수님,화공생명공학종합설계Ⅰ,2017-2학기,전공선택
5.0,5.0,4.0,3.0,1.0,김지현 교수님,학부세미나Ⅱ,2017-2학기,전공선택
3.0,4.0,2.5,2.5,3.0,이기봉 교수님,화공생명공학종합설계Ⅱ(영강) (개강 후 수강확인서 제출해야함),2017-2학기,전공선택
5.0,3.7,2.9,2.9,3.6,오정훈 교수님,조사방법론(영강),2017-2학기,전공선택
3.1,3.9,3.1,3.3,3.9,강문성 교수님,국제통상원론(영강),2017-2학기,전공필수
1.7,3.3,3.1,3.9,2.7,이재승 교수님,국제관계원론(영강),2017-2학기,전공필수
2.6,3.8,2.1,1.9,2.1,이웅현 교수님,세계화의이해(영강),2017-2학기,전공필수
5.0,4.0,2.6,2.8,2.0,김병기 교수님,전쟁과평화(영강),2017-2학기,전공선택
4.8,2.7,2.6,2.6,2.1,김은기 교수님,현대한국(영강),2017-2학기,전공선택
3.2,2.6,3.6,4.0,3.6,한정선 교수님,동아시아지역입문(영강),2017-2학기,전공선택
4.9,4.0,2.8,3.2,2.5,정서용 교수님,국제법(영강),2017-2학기,전공선택
1.3,3.1,3.7,4.1,1.7,공수진 교수님,국제경제법(영강),2017-2학기,전공선택
1.2,3.2,3.6,3.7,2.8,Robert Rudolf 교수님,국제개발의동역학(영강),2017-2학기,전공선택
3.8,3.4,3.5,3.0,4.1,Daniel Phillip Connolly 교수님,기술.정보와사회(영강),2017-2학기,전공선택
5.0,4.4,1.6,1.6,3.4,류정민 교수님,"한국외교콜로퀴움(영강) (외국인학생전용, P/F평가)",2017-2학기,전공선택
1.3,3.9,2.6,3.0,2.9,박인원 교수님,동아시아경제론(영강),2017-2학기,전공선택
4.8,3.3,2.6,2.6,2.9,박영철 교수님,국제금융특강(영강),2017-2학기,전공선택
4.5,3.1,4.0,4.5,3.7,이수훈 교수님,국제관계특강II(영강),2017-2학기,전공선택
1.3,3.2,3.6,4.1,4.3,김정호 교수님,미국경제론(영강),2017-2학기,전공선택
4.1,3.7,2.9,3.1,2.7,남승현 교수님,NGO와국제거버넌스(영강),2017-2학기,전공선택
4.7,3.7,2.0,2.1,2.4,유광석 교수님,한국학특강I(영강),2017-2학기,전공선택
4.7,2.7,3.6,3.9,3.7,신지영 교수님,한국학특강II(영강),2017-2학기,전공선택
2.3,4.2,3.8,3.5,4.4,이동은 교수님,국제금융:시장및기관(영강),2017-2학기,전공선택
5.0,4.3,3.2,3.1,2.5,정세원 교수님,유럽연합의국제관계(영강),2017-2학기,전공선택
2.5,3.2,3.5,3.9,4.1,최덕효 교수님,동아시아학특강I(영강),2017-2학기,전공선택
2.5,3.4,3.4,3.2,3.5,이승호 교수님,동아시아학특강II(영강),2017-2학기,전공선택
4.4,4.1,2.5,1.5,2.6,강규원 교수님,국제개발특강II(영강),2017-2학기,전공선택
4.8,4.0,2.3,2.6,3.3,박은숙 교수님,서울의이해 (GKS융합전공자에 한함),2017-2학기,전공필수
4.5,4.1,3.1,2.9,3.6,이미란 교수님,글로벌리더십 (GKS융합전공자에 한함),2017-2학기,전공필수
3.0,3.6,2.7,2.2,3.0,오정연 교수님,한국의산업과IT (GKS융합전공자에 한함),2017-2학기,전공필수
5.0,3.6,3.6,3.6,4.4,염성업 교수님,3D컴퓨터그래픽 타전공생 수강 불허,2017-2학기,전공선택
5.0,3.7,4.2,4.0,4.5,염성업 교수님,3D컴퓨터그래픽 타전공생 수강 불허,2017-2학기,전공선택
3.6,3.6,3.4,3.7,3.0,강신혁 교수님,디자인프로토타입핑,2017-2학기,전공선택
3.1,3.8,3.8,4.1,4.1,박승민 교수님,제품디자인스튜디오ll(영강),2017-2학기,전공필수
3.5,4.0,4.5,4.2,3.7,이태일 교수님,인터랙티브컴퓨팅,2017-2학기,전공선택
4.3,3.4,3.6,4.4,4.1,이예승 교수님,영상과사진,2017-2학기,전공선택
4.5,3.7,3.4,3.4,4.3,이종석 교수님,영상과사진,2017-2학기,전공선택
3.7,4.0,2.0,3.0,3.7,"정종미,지원진 교수님",매체와표현,2017-2학기,전공선택
4.7,3.8,3.3,3.9,3.2,신수진 교수님,판화연구(영강),2017-2학기,전공선택
3.7,3.3,3.4,3.5,3.0,노충현 교수님,회화와아이디어,2017-2학기,전공선택
5.0,4.7,3.0,4.3,4.3,함연주 교수님,조형기법,2017-2학기,전공선택
4.0,3.4,3.0,3.6,3.2,인치호 교수님,기초디자인-3D 타전공생 수강 불허,2017-2학기,전공선택
4.3,3.8,3.7,4.4,4.3,인치호 교수님,기초디자인-3D 타전공생 수강 불허,2017-2학기,전공선택
4.8,3.4,3.8,4.3,4.7,김현 교수님,디자인과조형,2017-2학기,전공선택
4.3,3.3,3.5,2.7,4.2,정소연 교수님,입체기초조형,2017-2학기,전공선택
4.7,3.3,3.0,3.0,3.2,이종민 교수님,입체기초조형,2017-2학기,전공선택
2.4,4.3,2.1,2.1,1.8,인치호 교수님,디자인워크샵(영강) 타전공 수강 불허,2017-2학기,전공선택
